["head":"wrap","lpos","status"]
[205,65563,1]
["io count"]
[2000]
["io":"id","wrap","startLpos","endLpos"]
[1,167,375,2]
[2,25,307,2]
[3,53,159,1]
[4,162,1,1488]
[5,147,499,2]
[6,43,166,1]
[7,136,1,1786]
[8,186,1,1480]
[9,123,66,1]
[10,208,1,1399]
[11,153,542,2]
[12,58,1,879]
[13,54,2,972]
[14,76,1,694]
[15,79,1215,1]
[16,85,1326,1]
[17,116,1,990]
[18,151,304,1]
[19,15,1884,2]
[20,272,1,1842]
[21,160,1,1393]
[22,182,1,1651]
[23,69,173,1]
[24,53,1941,1]
[25,70,2,502]
[26,24,1,1258]
[27,51,1974,1]
[28,13,393,2]
[29,199,1143,1]
[30,238,1,1702]
[31,237,765,1]
[32,9,1449,1]
[33,48,1,1860]
[34,220,1,605]
[35,258,1,298]
[36,45,377,1]
[37,94,1,1778]
[38,30,1,794]
[39,178,1,140]
[40,129,318,1]
[41,69,1672,1]
[42,168,1,1462]
[43,241,1363,1]
[44,39,1239,1]
[45,223,1167,2]
[46,26,1,689]
[47,96,2,581]
[48,218,1,1469]
[49,35,571,1]
[50,244,2,422]
[51,252,1,1214]
[52,166,1,221]
[53,155,945,1]
[54,253,1506,1]
[55,234,3,1076]
[56,21,554,1]
[57,0,1,1480]
[58,239,1465,1]
[59,205,1697,1]
[60,222,1,1533]
[61,84,1,230]
[62,213,1497,1]
[63,44,1,1392]
[64,137,1795,2]
[65,134,1,120]
[66,110,1,1927]
[67,210,2,1572]
[68,22,1,914]
[69,67,420,2]
[70,263,241,1]
[71,90,1,232]
[72,189,527,1]
[73,262,1,1749]
[74,49,643,1]
[75,250,1,1107]
[76,127,1218,1]
[77,59,1565,1]
[78,45,1879,1]
[79,103,784,2]
[80,143,139,2]
[81,137,1176,1]
[82,86,2,289]
[83,279,1729,1]
[84,251,1426,2]
[85,196,1,1256]
[86,231,921,1]
[87,207,1394,1]
[88,149,441,1]
[89,175,715,1]
[90,87,1514,1]
[91,194,1,637]
[92,31,1138,1]
[93,47,67,1]
[94,99,1369,1]
[95,112,1,594]
[96,257,1118,1]
[97,121,1826,1]
[98,157,687,1]
[99,39,1930,1]
[100,115,1469,1]
[101,117,1457,1]
[102,140,1,108]
[103,95,1186,1]
[104,156,2,228]
[105,154,1,1764]
[106,145,229,1]
[107,75,1372,1]
[108,217,235,1]
[109,43,1623,1]
[110,246,1,1301]
[111,201,1488,1]
[112,193,531,1]
[113,229,1937,1]
[114,105,1668,1]
[115,157,1166,1]
[116,37,1037,1]
[117,45,1997,1]
[118,192,1,1277]
[119,236,1,1328]
[120,278,1,1564]
[121,245,1610,1]
[122,93,1014,3]
[123,124,1,1443]
[124,197,1119,1]
[125,6,1,884]
[126,198,1,603]
[127,206,1,1697]
[128,170,1,648]
[129,101,1917,1]
[130,260,1,1926]
[131,152,1,371]
[132,60,1,151]
[133,109,1548,1]
[134,114,1,1451]
[135,16,1,1065]
[136,267,1387,1]
[137,38,1,1652]
[138,74,1,732]
[139,227,904,1]
[140,128,1,335]
[141,78,1,1252]
[142,143,1964,1]
[143,232,1,625]
[144,226,2,1427]
[145,188,1,1643]
[146,56,1,827]
[147,133,784,1]
[148,209,298,1]
[149,147,1667,1]
[150,212,1,1624]
[151,179,1994,1]
[152,8,1,666]
[153,197,1540,1]
[154,73,1690,1]
[155,82,1,1570]
[156,25,879,1]
[157,17,1207,1]
[158,42,1,1717]
[159,59,1782,1]
[160,161,1894,1]
[161,35,1035,2]
[162,181,1857,1]
[163,217,814,2]
[164,274,1,1499]
[165,63,982,2]
[166,273,1287,2]
[167,123,456,1]
[168,65,1305,1]
[169,25,1747,1]
[170,215,803,2]
[171,153,322,1]
[172,125,1072,1]
[173,224,1,1710]
[174,19,1328,1]
[175,7,1594,1]
[176,103,1631,1]
[177,172,1,820]
[178,183,1149,1]
[179,204,2,265]
[180,159,708,1]
[181,15,332,1]
[182,259,521,2]
[183,201,1568,1]
[184,254,2,810]
[185,106,1,1333]
[186,91,378,1]
[187,62,1,307]
[188,36,1,529]
[189,3,1762,2]
[190,126,1,471]
[191,276,2,1280]
[192,85,1470,1]
[193,34,1,80]
[194,46,1,1792]
[195,230,1,1096]
[196,11,119,1]
[197,63,1746,1]
[198,190,1,520]
[199,216,1,1304]
[200,111,703,1]
[201,203,633,1]
[202,37,1370,1]
[203,88,3,1882]
[204,248,2,1398]
[205,271,1828,1]
[206,273,11,1]
[207,191,968,1]
[208,111,1683,1]
[209,132,1,778]
[210,93,1374,1]
[211,158,1,1089]
[212,153,1258,1]
[213,117,1870,2]
[214,219,312,1]
[215,144,1,1995]
[216,63,1802,2]
[217,273,284,1]
[218,249,847,1]
[219,257,1216,1]
[220,145,560,1]
[221,268,1,212]
[222,80,2,1561]
[223,118,1,527]
[224,146,1,1955]
[225,5,1884,1]
[226,20,1,1681]
[227,233,1080,2]
[228,1,1141,1]
[229,195,709,1]
[230,104,1,947]
[231,53,1994,2]
[232,235,116,1]
[233,49,1703,1]
[234,176,1,932]
[235,133,1113,1]
[236,50,1,1222]
[237,214,1,1390]
[238,2,1,11]
[239,202,1,655]
[240,40,1,645]
[241,41,72,2]
[242,219,1262,1]
[243,183,1374,1]
[244,4,1,1874]
[245,100,1,1254]
[246,66,2,1490]
[247,89,1313,1]
[248,211,1295,1]
[249,263,403,1]
[250,68,1,1366]
[251,150,1,940]
[252,142,1,1299]
[253,256,2,1881]
[254,115,1479,1]
[255,261,1377,1]
[256,277,1575,1]
[257,221,1645,1]
[258,13,345,1]
[259,264,1,1796]
[260,77,1818,2]
[261,35,717,1]
[262,83,436,2]
[263,28,1,1220]
[264,17,1611,1]
[265,219,1377,2]
[266,85,1681,1]
[267,35,1479,1]
[268,122,1,1675]
[269,55,1970,2]
[270,235,1824,1]
[271,151,924,1]
[272,113,904,1]
[273,180,1,957]
[274,65,1718,1]
[275,120,1,1164]
[276,113,1336,1]
[277,273,1916,1]
[278,75,1509,1]
[279,18,1,1012]
[280,47,591,2]
[281,203,805,1]
[282,247,1865,1]
[283,147,1708,1]
[284,55,803,1]
[285,237,1112,2]
[286,259,1563,1]
[287,97,786,1]
[288,165,1982,1]
[289,111,1811,1]
[290,205,1885,1]
[291,191,1029,1]
[292,21,700,1]
[293,240,1,1011]
[294,213,1747,1]
[295,52,1,511]
[296,209,1227,1]
[297,63,1806,1]
[298,215,1333,1]
[299,187,325,1]
[300,263,1843,1]
[301,129,1998,2]
[302,57,1807,1]
[303,187,511,1]
[304,92,1,983]
[305,151,1187,1]
[306,275,1000,1]
[307,41,1307,2]
[308,233,392,1]
[309,203,1844,1]
[310,64,1,1853]
[311,107,244,2]
[312,223,1097,1]
[313,91,731,2]
[314,171,642,1]
[315,242,1,732]
[316,71,1618,1]
[317,99,1741,1]
[318,31,1381,2]
[319,133,1567,1]
[320,135,1757,1]
[321,15,1054,1]
[322,155,1783,1]
[323,108,3,709]
[324,97,788,1]
[325,185,528,1]
[326,131,433,1]
[327,15,1514,1]
[328,173,1492,1]
[329,123,910,1]
[330,251,885,1]
[331,13,1620,1]
[332,35,1863,1]
[333,153,1726,1]
[334,255,1779,2]
[335,266,2,507]
[336,19,1346,1]
[337,72,1,276]
[338,32,2,389]
[339,61,1912,1]
[340,138,1,89]
[341,7,1651,1]
[342,259,1970,1]
[343,189,1264,1]
[344,201,1639,1]
[345,148,1,760]
[346,141,971,2]
[347,5,1912,1]
[348,3,387,1]
[349,47,1527,1]
[350,33,477,1]
[351,19,1645,2]
[352,251,1297,1]
[353,37,1848,1]
[354,145,1553,1]
[355,19,1754,1]
[356,71,1856,1]
[357,109,1851,1]
[358,228,1,119]
[359,173,1580,2]
[360,269,309,1]
[361,105,1976,1]
[362,14,1,68]
[363,29,1350,1]
[364,102,1,1903]
[365,211,1554,1]
[366,1,1238,1]
[367,167,645,1]
[368,107,917,2]
[369,129,1990,1]
[370,184,1,1559]
[371,275,1201,1]
[372,119,671,1]
[373,67,716,1]
[374,55,1419,1]
[375,227,1608,1]
[376,189,1762,1]
[377,270,1,1658]
[378,269,716,1]
[379,119,1219,1]
[380,27,1352,1]
[381,185,556,1]
[382,164,1,213]
[383,131,1300,1]
[384,7,1796,1]
[385,169,400,1]
[386,175,1930,1]
[387,98,1,1092]
[388,255,451,1]
[389,245,1828,1]
[390,55,1610,1]
[391,174,2,1305]
[392,31,1177,1]
[393,115,1909,1]
[394,13,1829,1]
[395,253,1520,1]
[396,81,1223,1]
[397,79,1991,1]
[398,265,586,1]
[399,269,1146,1]
[400,201,1889,1]
[401,151,1756,1]
[402,243,1101,1]
[403,163,1738,1]
[404,29,1601,1]
[405,119,1947,1]
[406,12,2,1234]
[407,167,865,2]
[408,265,955,1]
[409,193,1343,1]
[410,7,1852,1]
[411,257,1458,1]
[412,237,1658,2]
[413,239,1708,2]
[414,55,1969,1]
[415,169,1206,1]
[416,225,1209,2]
[417,77,1933,1]
[418,69,1980,1]
[419,200,2,1477]
[420,205,1921,1]
[421,10,2,1664]
[422,130,1,1432]
[423,147,1774,2]
[424,87,1646,1]
[425,23,1024,1]
[426,231,1543,1]
[427,1,1356,1]
[428,175,1991,1]
[429,217,1502,1]
[430,49,1893,1]
[431,17,1780,1]
[432,225,1992,1]
[433,255,609,1]
[434,89,1859,1]
[435,123,934,1]
[436,275,1445,1]
[437,1,1938,1]
[438,187,579,1]
[439,157,1237,1]
[440,253,1929,1]
[441,95,1884,2]
[442,265,1734,1]
[443,187,1538,1]
[444,43,1938,1]
[445,149,641,1]
[446,107,1459,1]
[447,41,1377,1]
[448,33,1305,1]
[449,123,1750,1]
[450,217,1507,1]
[451,83,532,3]
[452,87,1961,2]
[453,99,1872,2]
[454,195,1299,1]
[455,41,1454,1]
[456,91,415,1]
[457,73,1898,1]
[458,235,1895,1]
[459,149,1971,1]
[460,97,1092,1]
[461,237,1037,1]
[462,141,1073,1]
[463,67,1988,1]
[464,213,1970,1]
[465,91,2000,1]
[466,11,1730,2]
[467,39,1974,1]
[468,255,1510,1]
[469,93,1375,2]
[470,249,1551,1]
[471,233,976,1]
[472,65,1826,1]
[473,31,1596,1]
[474,109,1961,2]
[475,209,1725,1]
[476,83,1183,1]
[477,219,1336,1]
[478,15,1927,1]
[479,261,1959,1]
[480,251,1651,1]
[481,7,1882,1]
[482,187,1993,1]
[483,163,1819,1]
[484,37,1913,2]
[485,269,1425,1]
[486,11,1942,1]
[487,267,1596,1]
[488,237,1984,2]
[489,185,1528,1]
[490,99,1753,1]
[491,23,1787,1]
[492,103,1853,1]
[493,177,1734,1]
[494,185,1596,1]
[495,155,1912,2]
[496,139,1715,1]
[497,269,1981,1]
[498,157,1322,1]
[499,17,1899,1]
[500,157,1353,1]
[501,125,1629,2]
[502,183,1626,1]
[503,215,1908,1]
[504,107,1614,1]
[505,185,1755,2]
[506,209,1918,1]
[507,191,1843,1]
[508,215,1981,1]
[509,199,1521,2]
[510,185,1870,2]
[511,181,1962,1]
[512,169,1775,1]
[513,241,1802,1]
[514,31,1830,1]
[515,21,1855,2]
[516,141,1275,2]
[517,21,878,1]
[518,95,1605,1]
[519,81,1915,1]
[520,159,1909,1]
[521,157,1433,1]
[522,123,1777,1]
[523,3,1046,1]
[524,257,1935,2]
[525,87,1823,1]
[526,173,1561,1]
[527,43,1965,2]
[528,275,1600,1]
[529,95,1735,1]
[530,131,1975,2]
[531,167,1162,1]
[532,239,1726,1]
[533,223,1389,1]
[534,141,1859,1]
[535,169,1980,1]
[536,233,1709,1]
[537,243,1253,1]
[538,131,1749,1]
[539,207,1429,2]
[540,193,1846,1]
[541,9,1490,1]
[542,39,1992,1]
[543,251,1971,1]
[544,27,1889,1]
[545,275,1925,1]
[546,199,1952,1]
[547,145,1985,1]
[548,127,1907,1]
[549,135,1860,1]
[550,57,1983,1]
[551,219,1805,1]
[552,171,1695,2]
[553,133,1702,1]
[554,3,1052,1]
[555,257,1680,1]
[556,171,937,1]
[557,93,1552,2]
[558,83,1559,2]
[559,223,1687,1]
[560,177,1796,1]
[561,205,1975,1]
[562,239,1894,1]
[563,155,1963,1]
[564,257,1990,1]
[565,101,1957,1]
[566,217,1845,1]
[567,193,1971,1]
[568,263,1926,1]
[569,33,1978,1]
[570,237,1095,1]
[571,203,1909,1]
[572,159,1987,1]
[573,63,1888,1]
[574,105,1991,1]
[575,207,1464,1]
[576,277,1843,1]
[577,21,1905,1]
[578,73,1949,1]
[579,113,1588,2]
[580,183,1707,1]
[581,99,1851,1]
[582,167,1416,1]
[583,173,1978,1]
[584,113,1783,2]
[585,3,1581,1]
[586,85,1714,1]
[587,171,1827,1]
[588,119,1949,1]
[589,43,1990,2]
[590,25,1801,1]
[591,163,1832,1]
[592,189,1861,1]
[593,279,1731,1]
[594,219,1959,1]
[595,253,1965,1]
[596,243,1583,1]
[597,29,1604,1]
[598,107,1993,1]
[599,119,1955,1]
[600,23,1822,1]
[601,117,1886,1]
[602,137,1403,1]
[603,63,1938,1]
[604,237,1221,1]
[605,95,1798,1]
[606,113,1859,1]
[607,279,1783,1]
[608,25,1976,1]
[609,29,1891,2]
[610,9,1513,2]
[611,153,1747,1]
[612,189,1969,1]
[613,279,1965,1]
[614,47,1626,1]
[615,75,1718,1]
[616,3,1588,1]
[617,15,1958,1]
[618,237,1787,1]
[619,207,1815,1]
[620,125,1094,1]
[621,267,1890,1]
[622,133,1834,1]
[623,267,1946,1]
[624,157,1754,2]
[625,227,1970,2]
[626,111,1942,1]
[627,131,1790,1]
[628,17,1946,1]
[629,197,1832,2]
[630,131,1800,1]
[631,95,1949,1]
[632,41,1634,1]
[633,125,1720,1]
[634,195,1941,1]
[635,29,1622,1]
[636,211,1608,1]
[637,47,1918,1]
[638,235,1911,1]
[639,133,1914,1]
[640,93,1965,1]
[641,157,1777,1]
[642,37,1982,1]
[643,255,1527,1]
[644,111,1953,1]
[645,161,1996,1]
[646,227,1967,1]
[647,97,1494,1]
[648,83,1689,1]
[649,171,1926,1]
[650,167,1449,1]
[651,151,2000,1]
[652,13,1982,2]
[653,59,1855,1]
[654,29,1677,1]
[655,123,1953,1]
[656,237,1968,1]
[657,125,1798,1]
[658,137,1762,1]
[659,177,1897,1]
[660,125,1921,1]
[661,233,1939,1]
[662,203,1967,1]
[663,97,1675,1]
[664,75,1971,1]
[665,117,1979,1]
[666,167,1671,1]
[667,265,1887,1]
[668,183,1884,1]
[669,249,1848,1]
[670,101,1970,2]
[671,139,1782,1]
[672,137,1845,1]
[673,83,1931,1]
[674,103,1876,1]
[675,99,1884,1]
[676,103,1894,1]
[677,109,1962,1]
[678,49,1956,1]
[679,249,1984,1]
[680,103,1922,1]
[681,221,2000,1]
[682,147,1833,1]
[683,3,1942,1]
[684,85,1809,1]
[685,243,1675,1]
[686,99,1987,1]
[687,97,1962,1]
[688,243,1890,1]
[689,17,1965,1]
[690,185,1795,1]
[691,175,2000,1]
[692,139,1947,1]
[693,167,1985,1]
[694,223,1896,1]
[695,157,1845,1]
[696,7,1993,1]
[697,137,1960,1]
[698,133,1924,1]
[699,113,1966,1]
[700,231,1828,1]
[701,85,1896,1]
[702,185,1935,1]
[703,95,1954,1]
[704,243,1894,1]
[705,177,1926,2]
[706,247,1938,1]
[707,197,1605,1]
[708,211,1632,1]
[709,177,1919,1]
[710,171,1987,1]
[711,5,1939,1]
[712,185,1957,1]
[713,5,1960,1]
[714,177,1991,1]
[715,255,1890,1]
[716,1,1956,1]
[717,217,1961,1]
[718,153,1878,1]
[719,81,1917,1]
[720,135,1948,1]
[721,147,1909,1]
[722,13,1942,1]
[723,87,1966,1]
[724,211,1825,1]
[725,19,2000,1]
[726,31,1843,1]
[727,201,1968,1]
[728,229,1972,1]
[729,213,1988,1]
[730,191,1873,1]
[731,271,1952,1]
[732,9,1975,1]
[733,87,1970,1]
[734,259,1992,1]
[735,121,1935,1]
[736,9,1981,1]
[737,183,1924,1]
[738,273,1983,1]
[739,85,1973,1]
[740,59,1909,1]
[741,241,1881,1]
[742,35,1876,1]
[743,169,1995,1]
[744,131,1927,1]
[745,163,1930,2]
[746,59,1967,1]
[747,135,1968,1]
[748,277,1976,1]
[749,141,1969,1]
[750,31,1902,1]
[751,229,1986,1]
[752,29,1739,1]
[753,255,1932,1]
[754,29,1996,1]
[755,95,1988,1]
[756,211,1887,1]
[757,133,1943,1]
[758,83,1942,1]
[759,65,1977,2]
[760,21,1942,1]
[761,157,1861,1]
[762,23,1859,1]
[763,103,1960,1]
[764,261,1983,1]
[765,111,1954,1]
[766,207,1885,1]
[767,265,1914,1]
[768,127,1945,2]
[769,147,1932,1]
[770,239,1927,1]
[771,131,1941,1]
[772,191,1882,2]
[773,183,1937,3]
[774,65,1906,1]
[775,197,1695,1]
[776,231,1897,1]
[777,245,1894,1]
[778,137,1964,1]
[779,181,1966,1]
[780,7,1995,1]
[781,89,1994,1]
[782,185,1990,1]
[783,163,1884,1]
[784,207,1945,1]
[785,211,1896,1]
[786,167,1997,1]
[787,63,1973,2]
[788,131,1999,1]
[789,47,1972,2]
[790,109,1975,1]
[791,259,1997,1]
[792,279,1978,1]
[793,123,1977,1]
[794,235,1951,1]
[795,1,1991,1]
[796,81,1928,1]
[797,235,1959,1]
[798,41,1913,1]
[799,197,1851,1]
[800,121,1981,2]
[801,149,1974,2]
[802,3,1986,1]
[803,93,1995,1]
[804,239,1938,1]
[805,65,1992,1]
[806,153,1985,1]
[807,255,1984,1]
[808,53,1991,1]
[809,127,1922,1]
[810,245,1955,3]
[811,199,1980,1]
[812,29,1999,1]
[813,147,2000,1]
[814,127,1966,2]
[815,35,1938,2]
[816,135,1985,1]
[817,67,1993,2]
[818,81,1970,1]
[819,197,1892,3]
[820,35,1947,1]
[821,121,1967,1]
[822,253,1992,1]
[823,43,1984,1]
[824,173,1989,1]
[825,197,1913,2]
[826,267,1996,1]
[827,199,1990,1]
[828,41,1932,1]
[829,55,1981,1]
[830,81,1987,1]
[831,233,1997,1]
[832,25,1980,1]
[833,223,1970,1]
[834,75,1976,1]
[835,155,1987,1]
[836,243,1929,1]
[837,59,1973,1]
[838,71,1994,1]
[839,105,1998,1]
[840,63,1963,1]
[841,179,2000,1]
[842,125,1999,1]
[843,207,1950,1]
[844,61,1964,1]
[845,279,1995,2]
[846,41,1979,2]
[847,245,1915,2]
[848,17,1972,1]
[849,35,1965,2]
[850,197,1882,1]
[851,1,1998,1]
[852,241,1978,1]
[853,195,1977,1]
[854,109,1987,1]
[855,27,1925,1]
[856,157,1917,1]
[857,111,1966,1]
[858,143,1967,1]
[859,157,1946,2]
[860,183,1929,1]
[861,143,1981,1]
[862,47,1937,1]
[863,39,1996,1]
[864,81,1998,1]
[865,263,1977,2]
[866,225,1993,2]
[867,177,1993,1]
[868,247,1953,1]
[869,189,1998,1]
[870,77,1944,2]
[871,111,1987,1]
[872,191,1902,1]
[873,83,1948,1]
[874,275,1963,1]
[875,231,1989,1]
[876,203,1998,1]
[877,73,1986,1]
[878,115,1964,1]
[879,61,1995,1]
[880,23,1896,1]
[881,227,1984,1]
[882,113,1998,1]
[883,227,1986,2]
[884,77,1971,2]
[885,53,1996,1]
[886,51,1987,1]
[887,163,1943,1]
[888,245,1982,1]
[889,191,1916,1]
[890,217,2000,1]
[891,191,1919,2]
[892,265,1949,2]
[893,83,1975,1]
[894,23,1975,1]
[895,85,1977,1]
[896,31,1989,1]
[897,205,1985,1]
[898,269,1982,1]
[899,35,1982,1]
[900,237,1985,1]
[901,11,1957,1]
[902,97,1978,1]
[903,171,1990,2]
[904,171,1994,1]
[905,63,1986,1]
[906,193,1988,1]
[907,265,1954,1]
[908,181,1967,1]
[909,243,1932,2]
[910,241,1994,1]
[911,149,1991,1]
[912,27,1929,2]
[913,271,1957,1]
[914,211,1995,1]
[915,265,1986,1]
[916,137,1993,1]
[917,141,1979,1]
[918,133,1988,1]
[919,117,1985,1]
[920,265,1993,1]
[921,243,1959,1]
[922,17,1976,1]
[923,123,1997,1]
[924,41,1969,1]
[925,219,1983,1]
[926,275,1980,1]
[927,223,1997,1]
[928,15,1992,1]
[929,209,1985,1]
[930,83,1978,1]
[931,139,1957,1]
[932,183,1959,1]
[933,239,1950,2]
[934,21,1959,1]
[935,163,1987,1]
[936,9,1998,1]
[937,141,1997,1]
[938,271,1988,1]
[939,255,1988,2]
[940,263,1927,1]
[941,135,1998,1]
[942,41,1990,2]
[943,197,1947,1]
[944,115,1999,1]
[945,55,1985,1]
[946,47,1971,1]
[947,197,1957,1]
[948,157,1933,1]
[949,197,1962,1]
[950,157,1996,1]
[951,183,1990,1]
[952,223,1999,1]
[953,17,1996,1]
[954,63,2000,1]
[955,207,1953,1]
[956,271,1997,1]
[957,279,1979,1]
[958,79,1992,1]
[959,201,1969,1]
[960,239,1953,1]
[961,141,1998,1]
[962,37,1995,2]
[963,191,1984,1]
[964,127,1989,1]
[965,275,1999,1]
[966,239,1981,1]
[967,121,1982,1]
[968,25,1988,1]
[969,199,1995,1]
[970,41,1983,1]
[971,7,1998,3]
[972,209,1992,1]
[973,25,1999,1]
[974,93,1998,1]
[975,21,1990,2]
[976,59,1975,1]
[977,13,1944,1]
[978,23,1997,2]
[979,97,1979,1]
[980,139,1987,1]
[981,117,1986,2]
[982,267,1999,1]
[983,249,1989,1]
[984,77,1987,1]
[985,227,2000,2]
[986,133,1989,1]
[987,201,1993,1]
[988,229,1993,1]
[989,165,1993,1]
[990,207,1985,1]
[991,27,1991,1]
[992,77,1992,1]
[993,237,2000,1]
[994,243,1967,2]
[995,235,1987,1]
[996,49,1991,1]
[997,187,1998,1]
[998,101,1972,1]
[999,215,1996,1]
[1000,153,1986,1]
[1001,199,667545,667382]
[1002,188,107424,107439]
[1003,48,555896,556792]
[1004,196,218831,220594]
[1005,127,380935,380364]
[1006,204,506071,506311]
[1007,182,568866,569213]
[1008,28,710996,712561]
[1009,127,462865,461221]
[1010,153,16231,15179]
[1011,277,462340,461019]
[1012,45,440681,438983]
[1013,217,585906,585369]
[1014,103,280301,278992]
[1015,114,561715,563644]
[1016,52,219673,220161]
[1017,22,134477,135571]
[1018,157,84126,83134]
[1019,108,325574,327218]
[1020,217,15359,13610]
[1021,198,133898,135540]
[1022,158,320324,320698]
[1023,138,192696,194493]
[1024,53,246152,244681]
[1025,112,440786,441073]
[1026,14,392436,394014]
[1027,53,308291,306762]
[1028,81,103424,102666]
[1029,144,140979,141970]
[1030,235,153603,152088]
[1031,200,396096,397369]
[1032,148,317040,318398]
[1033,255,539138,538375]
[1034,54,69683,70719]
[1035,270,374726,376656]
[1036,273,604388,603385]
[1037,279,437178,435443]
[1038,115,697258,695411]
[1039,244,246013,247013]
[1040,209,670046,669259]
[1041,60,180833,182001]
[1042,121,431590,430540]
[1043,162,575592,577269]
[1044,173,669661,668831]
[1045,7,352627,351647]
[1046,44,353313,353830]
[1047,75,577181,575257]
[1048,227,554332,552360]
[1049,275,43781,43620]
[1050,47,274212,274186]
[1051,114,501774,503388]
[1052,189,506101,505566]
[1053,52,544178,545530]
[1054,8,480441,481852]
[1055,150,84786,84796]
[1056,49,448856,447216]
[1057,130,711481,712822]
[1058,248,159683,161571]
[1059,197,335313,334915]
[1060,91,552694,552361]
[1061,42,425958,427361]
[1062,171,412737,411066]
[1063,196,671641,671684]
[1064,204,458533,459051]
[1065,224,45214,46273]
[1066,229,137660,135687]
[1067,227,677413,675892]
[1068,245,686636,685842]
[1069,67,184856,184683]
[1070,82,414268,415141]
[1071,96,316917,318850]
